Ride_ID,Tourist_Place,City,State,Ride_Type,Vehicle_Category,Vehicle_Model,Seating_Capacity,Price,Currency,Booking_Type,Duration_Hours,Distance_Covered_km,Hotel_Pickup,Hotel_Drop,Pickup_Location_Type,Drop_Location_Type,Extra_Km_Charge,Extra_Hour_Charge,Fuel_Included,Driver_Included,Driver_Rating,Ride_Rating,Availability,Estimated_Arrival,Cancellation,Amenities,Driver_Languages,Verified,Charging_Port,Music_System,WiFi,Child_Seat
RB00082,Essel World,Mumbai,Maharashtra,Cab,Economy,Maruti Suzuki WagonR,4,965,INR,One Way,2.2,36.2,Yes,No,Airport,Hotel,13.8,290,No,Yes,4.7,4.3,Scheduled Only,17 mins,Free cancellation up to 24 hours before pickup,"Umbrella, Bottled Water","Hindi, English, Regional Language",Yes,No,Yes,No,No
RB00083,Elephanta Caves,Mumbai,Maharashtra,Jeep,Premium,Mahindra Thar LX 4x4,5,5465,INR,Round Trip,4.8,9.5,Yes,Yes,Hotel,Tourist Place,15.6,285,Yes,Yes,4.3,4.1,Scheduled Only,5 mins,Free cancellation up to 1 hour before pickup,"Bottled Water, Hand Sanitizer",Regional Language,Yes,Yes,Yes,No,No
RB00084,Elephanta Caves,Mumbai,Maharashtra,Cab,Premium,Skoda Slavia,4,6820,INR,Full Day Rental,8,139.6,Yes,No,Railway Station,Tourist Place,16.4,95,Yes,Yes,4.4,3.7,Available in 10 mins,25 mins,Non-refundable,First Aid Kit,"Hindi, English",Yes,Yes,Yes,No,No
RB00085,Elephanta Caves,Mumbai,Maharashtra,Cab,Economy,Maruti Suzuki WagonR,4,4230,INR,Full Day Rental,10,55,Yes,No,Railway Station,Tourist Place,20.5,250,No,Yes,3.1,4.6,Scheduled Only,13 mins,Free cancellation up to 1 hour before pickup,First Aid Kit,"Hindi, English, Regional Language",No,No,Yes,No,No
RB00086,Elephanta Caves,Mumbai,Maharashtra,Bike,Premium,Bajaj Dominar 400,2,1020,INR,One Way,2.5,37.4,Yes,No,Airport,Airport,15.2,180,Yes,No,4.4,3.8,Available Now,27 mins,50% refund if cancelled within 6 hours of pickup,None,N/A,Yes,No,No,No,No
RB00087,Imagicaa,Lonavala,Maharashtra,Tempo Traveller,Premium,Force Tempo Traveller 17-Seater (AC),17,6845,INR,One Way,0.6,30.2,No,No,Hotel,Hotel,17,140,No,Yes,4.6,3.9,Scheduled Only,16 mins,Free cancellation up to 6 hours before pickup,None,English,Yes,Yes,Yes,Yes,No
RB00088,Imagicaa,Lonavala,Maharashtra,SUV,Economy,Mahindra Bolero,7,2850,INR,Round Trip,2.8,22.1,No,No,Hotel,Tourist Place,8.8,270,Yes,Yes,3.9,4.9,Available in 10 mins,18 mins,Free cancellation up to 24 hours before pickup,None,English,Yes,Yes,Yes,No,No
RB00089,Imagicaa,Lonavala,Maharashtra,Bike,Premium,KTM Duke 200,2,920,INR,One Way,2.7,34,Yes,Yes,Railway Station,Airport,21.7,95,Yes,No,4.2,3.2,Scheduled Only,18 mins,50% refund if cancelled within 6 hours of pickup,"Sanitized Vehicle, First Aid Kit",N/A,Yes,No,No,No,No
RB00090,Imagicaa,Lonavala,Maharashtra,Auto,Economy,Piaggio Ape Auto,3,3165,INR,Full Day Rental,12,59,Yes,Yes,Railway Station,Hotel,12.1,110,Yes,Yes,4.3,3.3,Scheduled Only,15 mins,Free cancellation up to 24 hours before pickup,"Reading Light, Bottled Water","Hindi, English, Regional Language",Yes,No,Yes,No,No
RB00091,Bangalore Palace,Bangalore,Karnataka,Auto,Economy,Bajaj RE Compact Auto,3,1680,INR,Round Trip,4.5,38.4,Yes,No,Anywhere in City,Tourist Place,19.6,190,No,Yes,3.9,4.6,Available in 10 mins,11 mins,Free cancellation up to 1 hour before pickup,"Bottled Water, First Aid Kit",English,Yes,No,Yes,No,No
RB00092,Bangalore Palace,Bangalore,Karnataka,Jeep,Economy,Mahindra Thar (Base),4,3725,INR,Round Trip,5.3,35.6,No,Yes,Anywhere in City,Hotel,20.5,255,Yes,Yes,2.6,3.7,Available Now,16 mins,Free cancellation up to 1 hour before pickup,First Aid Kit,English,No,No,Yes,No,No
RB00093,Bangalore Palace,Bangalore,Karnataka,Jeep,Premium,Mahindra Thar LX 4x4,5,3115,INR,One Way,1.9,36.8,No,No,Railway Station,Airport,24.8,265,Yes,Yes,3.8,3.1,Available in 20 mins,29 mins,Free cancellation up to 24 hours before pickup,Sanitized Vehicle,English,No,Yes,Yes,Yes,No
RB00094,Bangalore Palace,Bangalore,Karnataka,Cab,Premium,Skoda Slavia,4,3200,INR,Round Trip,2.3,18.8,No,No,Anywhere in City,Tourist Place,13.6,80,No,Yes,4.7,4.3,Available in 20 mins,29 mins,Free cancellation up to 1 hour before pickup,None,"Hindi, English",Yes,Yes,Yes,Yes,Yes
RB00095,Lalbagh Botanical Garden,Bangalore,Karnataka,Cab,Premium,Hyundai Verna,4,3020,INR,Round Trip,5,40.6,Yes,Yes,Airport,Tourist Place,15.8,350,Yes,Yes,4,4.3,Available in 10 mins,29 mins,50% refund if cancelled within 6 hours of pickup,"Bottled Water, Hand Sanitizer",Regional Language,No,Yes,Yes,No,Yes
RB00096,Lalbagh Botanical Garden,Bangalore,Karnataka,Cab,Economy,Maruti Suzuki Dzire,4,3155,INR,Full Day Rental,8,50.5,No,Yes,Hotel,Airport,13.8,115,No,Yes,4.4,3.8,Available Now,5 mins,50% refund if cancelled within 6 hours of pickup,"Umbrella, Bottled Water",Regional Language,Yes,Yes,No,No,No
RB00097,Lalbagh Botanical Garden,Bangalore,Karnataka,SUV,Economy,Maruti Suzuki Ertiga,7,6430,INR,Full Day Rental,10,111.5,No,No,Airport,Hotel,23.2,120,Yes,Yes,4.2,3.6,Available in 10 mins,9 mins,50% refund if cancelled within 6 hours of pickup,"Bottled Water, Hand Sanitizer",English,Yes,Yes,Yes,No,No
RB00098,Cubbon Park,Bangalore,Karnataka,SUV,Premium,Toyota Innova Crysta,7,8315,INR,Full Day Rental,12,83.1,No,No,Hotel,Hotel,16.5,240,Yes,Yes,4.2,3.6,Scheduled Only,29 mins,Free cancellation up to 6 hours before pickup,"Sanitized Vehicle, First Aid Kit",Regional Language,No,Yes,Yes,No,No
RB00099,Cubbon Park,Bangalore,Karnataka,Tempo Traveller,Economy,Force Tempo Traveller 12-Seater (Non-AC),12,3530,INR,One Way,1.5,42.8,No,No,Hotel,Airport,25.7,245,Yes,Yes,4.4,4.9,Available in 10 mins,19 mins,50% refund if cancelled within 6 hours of pickup,"Sanitized Vehicle, First Aid Kit","Hindi, English, Regional Language",Yes,No,No,No,No
RB00100,Cubbon Park,Bangalore,Karnataka,Cab,Economy,Maruti Suzuki Dzire,4,675,INR,One Way,2.8,13.3,Yes,Yes,Hotel,Airport,10.3,85,Yes,Yes,4.4,3.5,Available in 20 mins,6 mins,50% refund if cancelled within 6 hours of pickup,"Bottled Water, Hand Sanitizer",Hindi,Yes,Yes,Yes,No,No
RB00101,Cubbon Park,Bangalore,Karnataka,Auto,Economy,Piaggio Ape Auto,3,430,INR,One Way,1.9,24,Yes,Yes,Hotel,Hotel,22.6,85,Yes,Yes,4.9,4.9,Available Now,19 mins,Non-refundable,First Aid Kit,Regional Language,Yes,No,Yes,No,No
RB00102,Vidhana Soudha,Bangalore,Karnataka,Cab,Economy,Maruti Suzuki WagonR,4,5355,INR,Full Day Rental,8,139.2,No,Yes,Anywhere in City,Tourist Place,21.1,165,Yes,Yes,4.2,4.1,Available in 20 mins,25 mins,Free cancellation up to 6 hours before pickup,First Aid Kit,"Hindi, English",Yes,Yes,No,No,No
RB00103,Vidhana Soudha,Bangalore,Karnataka,Bike,Economy,Bajaj Platina,2,570,INR,One Way,1.4,12.8,Yes,No,Railway Station,Hotel,11.5,345,Yes,No,2.7,3.2,Available in 10 mins,30 mins,Free cancellation up to 6 hours before pickup,"Sanitized Vehicle, First Aid Kit",N/A,No,No,No,No,No
RB00104,Vidhana Soudha,Bangalore,Karnataka,Jeep,Economy,Mahindra Thar (Base),4,5420,INR,Full Day Rental,10,54.7,Yes,Yes,Railway Station,Tourist Place,22.5,330,Yes,Yes,3.1,3.5,Available Now,8 mins,Free cancellation up to 24 hours before pickup,"Bottled Water, Hand Sanitizer",English,No,Yes,Yes,No,No
RB00105,Vidhana Soudha,Bangalore,Karnataka,Tempo Traveller,Economy,Force Tempo Traveller 12-Seater (Non-AC),12,7575,INR,Round Trip,2.4,38.8,Yes,Yes,Railway Station,Hotel,16.8,145,Yes,Yes,4.6,4.6,Available in 10 mins,2 mins,Non-refundable,"Reading Light, Bottled Water","Hindi, English, Regional Language",Yes,No,Yes,No,No
RB00106,ISKCON Temple Bangalore,Bangalore,Karnataka,SUV,Economy,Maruti Suzuki Ertiga,7,1570,INR,One Way,1.5,11.3,No,Yes,Hotel,Hotel,11.4,255,No,Yes,4.8,3.2,Scheduled Only,3 mins,Free cancellation up to 24 hours before pickup,"Sanitized Vehicle, First Aid Kit","Hindi, English",Yes,Yes,Yes,No,No
RB00107,ISKCON Temple Bangalore,Bangalore,Karnataka,Auto,Economy,Piaggio Ape Auto,3,255,INR,One Way,2,4.5,No,Yes,Hotel,Tourist Place,14.5,195,Yes,Yes,2.9,4.1,Available Now,14 mins,50% refund if cancelled within 6 hours of pickup,"Reading Light, Bottled Water","Hindi, English, Regional Language",No,No,No,No,No
RB00108,ISKCON Temple Bangalore,Bangalore,Karnataka,Tempo Traveller,Economy,Force Tempo Traveller 12-Seater (Non-AC),12,4075,INR,One Way,1,16.4,No,No,Airport,Hotel,17,255,Yes,Yes,4.1,4.5,Available in 10 mins,20 mins,Non-refundable,"Umbrella, Bottled Water",English,No,Yes,Yes,No,No
RB00109,Charminar,Hyderabad,Telangana,Tempo Traveller,Premium,Force Tempo Traveller 17-Seater (AC),17,16505,INR,Full Day Rental,10,144.3,Yes,Yes,Airport,Hotel,25.5,80,No,Yes,4,3.4,Available in 20 mins,3 mins,Free cancellation up to 1 hour before pickup,Sanitized Vehicle,"Hindi, English, Regional Language",Yes,No,Yes,Yes,No
RB00110,Charminar,Hyderabad,Telangana,Cab,Premium,Skoda Slavia,4,3010,INR,Round Trip,3.3,27.6,No,No,Railway Station,Hotel,20,230,No,Yes,4.2,4.2,Available in 10 mins,14 mins,50% refund if cancelled within 6 hours of pickup,"Bottled Water, First Aid Kit",English,Yes,Yes,Yes,No,No
RB00111,Charminar,Hyderabad,Telangana,Auto,Economy,Bajaj RE Compact Auto,3,4060,INR,Full Day Rental,10,102.2,No,Yes,Hotel,Airport,19.4,275,Yes,Yes,4.1,3.1,Available in 20 mins,27 mins,Free cancellation up to 1 hour before pickup,Bottled Water,Hindi,Yes,No,Yes,No,No
RB00112,Charminar,Hyderabad,Telangana,Bike,Economy,Bajaj Platina,2,1255,INR,Round Trip,2.4,25.9,Yes,Yes,Anywhere in City,Hotel,21.6,90,Yes,No,4.2,3.3,Available Now,19 mins,Free cancellation up to 1 hour before pickup,"Umbrella, Bottled Water",N/A,Yes,No,No,No,No
RB00113,Golconda Fort,Hyderabad,Telangana,Bike,Luxury,Royal Enfield Himalayan 450,2,6180,INR,Full Day Rental,8,137.9,No,No,Railway Station,Tourist Place,12,95,Yes,No,4.2,3.2,Available Now,17 mins,Free cancellation up to 24 hours before pickup,"Bottled Water, Hand Sanitizer",N/A,Yes,No,No,No,No
RB00114,Golconda Fort,Hyderabad,Telangana,Auto,Economy,Bajaj RE Compact Auto,3,1310,INR,Round Trip,3.2,38.4,Yes,No,Airport,Tourist Place,23.1,180,Yes,Yes,4.4,4.7,Available Now,3 mins,Free cancellation up to 24 hours before pickup,"Bottled Water, Hand Sanitizer",Hindi,Yes,No,Yes,No,No
RB00115,Golconda Fort,Hyderabad,Telangana,Auto,Economy,Piaggio Ape Auto,3,4535,INR,Full Day Rental,12,86,Yes,No,Railway Station,Hotel,14.7,310,Yes,Yes,4.4,4.4,Available Now,6 mins,Free cancellation up to 1 hour before pickup,"Reading Light, Bottled Water",English,Yes,No,No,No,No
RB00116,Golconda Fort,Hyderabad,Telangana,SUV,Economy,Maruti Suzuki Ertiga,7,5795,INR,Full Day Rental,12,87.9,Yes,Yes,Anywhere in City,Airport,14.8,170,Yes,Yes,4.8,4.2,Available Now,27 mins,Non-refundable,"Bottled Water, Hand Sanitizer","Hindi, English",Yes,Yes,Yes,No,No
RB00117,Hussain Sagar Lake,Hyderabad,Telangana,SUV,Premium,Mahindra XUV700,7,5095,INR,Round Trip,3.1,39.9,Yes,No,Anywhere in City,Hotel,18.5,265,Yes,Yes,4.9,3.5,Scheduled Only,10 mins,50% refund if cancelled within 6 hours of pickup,Bottled Water,Regional Language,Yes,No,Yes,No,No
RB00118,Hussain Sagar Lake,Hyderabad,Telangana,SUV,Economy,Chevrolet Tavera,7,3420,INR,Round Trip,3.3,35.5,No,Yes,Anywhere in City,Airport,16.2,220,Yes,Yes,4.7,3.6,Available Now,14 mins,Free cancellation up to 24 hours before pickup,None,"Hindi, English, Regional Language",Yes,Yes,Yes,No,No
RB00119,Hussain Sagar Lake,Hyderabad,Telangana,Tempo Traveller,Economy,Force Tempo Traveller 12-Seater (Non-AC),12,11695,INR,Full Day Rental,10,61.9,Yes,Yes,Airport,Tourist Place,24.8,200,No,Yes,4.5,3.3,Available in 20 mins,25 mins,Free cancellation up to 1 hour before pickup,"Bottled Water, First Aid Kit",Hindi,Yes,Yes,Yes,No,No
RB00120,Ramoji Film City,Hyderabad,Telangana,Auto,Economy,Piaggio Ape Auto,3,2930,INR,Full Day Rental,12,42.2,Yes,Yes,Railway Station,Airport,21.7,160,No,Yes,4.3,4.7,Scheduled Only,10 mins,Free cancellation up to 24 hours before pickup,"Reading Light, Bottled Water",Regional Language,Yes,No,Yes,No,No
RB00121,Ramoji Film City,Hyderabad,Telangana,Jeep,Economy,Force Gurkha,4,7785,INR,Full Day Rental,12,111.2,No,No,Railway Station,Tourist Place,12.4,270,No,Yes,4,3.5,Available Now,27 mins,Free cancellation up to 6 hours before pickup,"Sanitized Vehicle, First Aid Kit",Regional Language,Yes,No,Yes,No,No
RB00122,Ramoji Film City,Hyderabad,Telangana,Jeep,Economy,Mahindra Thar (Base),4,8690,INR,Full Day Rental,12,117.9,No,No,Railway Station,Hotel,22.3,315,Yes,Yes,4,4.5,Available Now,26 mins,Free cancellation up to 24 hours before pickup,"Umbrella, Bottled Water",Hindi,Yes,Yes,Yes,No,No
RB00123,Ramoji Film City,Hyderabad,Telangana,Auto,Premium,Mahindra Treo Auto,3,710,INR,One Way,2.7,22.8,Yes,Yes,Anywhere in City,Airport,13.1,95,No,Yes,4,5,Scheduled Only,6 mins,50% refund if cancelled within 6 hours of pickup,Sanitized Vehicle,Hindi,Yes,No,Yes,No,No
RB00124,Salar Jung Museum,Hyderabad,Telangana,Auto,Economy,Bajaj RE Compact Auto,3,585,INR,One Way,0.9,27.2,No,No,Anywhere in City,Tourist Place,24.4,185,Yes,Yes,4.2,4.8,Available Now,8 mins,Free cancellation up to 1 hour before pickup,Bottled Water,English,Yes,No,Yes,No,No
RB00125,Salar Jung Museum,Hyderabad,Telangana,Tempo Traveller,Economy,Force Tempo Traveller 12-Seater (Non-AC),12,4010,INR,One Way,0.6,5.7,No,No,Airport,Tourist Place,34.9,210,No,Yes,4.9,3,Available in 10 mins,25 mins,Free cancellation up to 24 hours before pickup,First Aid Kit,Hindi,Yes,Yes,Yes,No,No
RB00126,Salar Jung Museum,Hyderabad,Telangana,Jeep,Economy,Mahindra Thar (Base),4,8385,INR,Full Day Rental,12,149.4,Yes,No,Anywhere in City,Tourist Place,10.1,150,No,Yes,4.6,3.6,Available Now,23 mins,Free cancellation up to 6 hours before pickup,"Bottled Water, First Aid Kit","Hindi, English, Regional Language",Yes,No,Yes,No,No
RB00127,Salar Jung Museum,Hyderabad,Telangana,Auto,Economy,Bajaj RE Compact Auto,3,620,INR,Round Trip,2.8,11.3,No,No,Airport,Hotel,17.3,325,Yes,Yes,4.1,4.3,Available Now,28 mins,Free cancellation up to 6 hours before pickup,"Reading Light, Bottled Water",English,Yes,No,No,No,No
RB00128,Qutb Shahi Tombs,Hyderabad,Telangana,SUV,Economy,Mahindra Bolero,7,2310,INR,Round Trip,2.4,22.5,No,No,Hotel,Hotel,22.5,320,Yes,Yes,4.6,3.7,Scheduled Only,21 mins,50% refund if cancelled within 6 hours of pickup,"Bottled Water, Hand Sanitizer",Regional Language,Yes,No,Yes,No,No
RB00129,Qutb Shahi Tombs,Hyderabad,Telangana,Cab,Premium,Hyundai Verna,4,6795,INR,Full Day Rental,8,137.5,Yes,Yes,Anywhere in City,Airport,16.2,235,Yes,Yes,4.7,3.1,Available in 10 mins,17 mins,Non-refundable,"Bottled Water, Hand Sanitizer","Hindi, English",Yes,Yes,Yes,No,Yes
RB00130,Qutb Shahi Tombs,Hyderabad,Telangana,Auto,Premium,Bajaj RE Electric Auto,3,1405,INR,Round Trip,3,30.8,Yes,Yes,Airport,Airport,22.4,310,No,Yes,4.4,3.7,Available in 20 mins,3 mins,Free cancellation up to 6 hours before pickup,First Aid Kit,"Hindi, English, Regional Language",Yes,No,Yes,No,No
RB00131,Qutb Shahi Tombs,Hyderabad,Telangana,Bike,Economy,TVS Sport,2,910,INR,Round Trip,4,6.7,Yes,Yes,Anywhere in City,Tourist Place,8.6,230,No,No,3.6,4,Available in 10 mins,22 mins,Non-refundable,"Umbrella, Bottled Water",N/A,No,No,No,No,No
RB00132,Birla Mandir,Hyderabad,Telangana,SUV,Economy,Chevrolet Tavera,7,5825,INR,Full Day Rental,12,92,Yes,Yes,Railway Station,Tourist Place,22.1,340,Yes,Yes,4.6,4.8,Scheduled Only,6 mins,Non-refundable,"Bottled Water, Hand Sanitizer",Regional Language,Yes,No,Yes,No,No
RB00133,Birla Mandir,Hyderabad,Telangana,Auto,Premium,Bajaj RE Electric Auto,3,3930,INR,Full Day Rental,10,77.2,Yes,No,Anywhere in City,Airport,18,215,No,Yes,4.7,4.9,Available Now,17 mins,Free cancellation up to 6 hours before pickup,Sanitized Vehicle,"Hindi, English, Regional Language",Yes,No,Yes,No,No
RB00134,Birla Mandir,Hyderabad,Telangana,Jeep,Premium,Mahindra Scorpio-N,5,13270,INR,Full Day Rental,10,137,No,No,Railway Station,Tourist Place,15.7,115,Yes,Yes,4.7,4.7,Available Now,29 mins,50% refund if cancelled within 6 hours of pickup,None,English,Yes,Yes,Yes,No,No
RB00135,Chowmahalla Palace,Hyderabad,Telangana,Auto,Economy,Piaggio Ape Auto,3,4665,INR,Full Day Rental,12,92.8,No,No,Hotel,Airport,9.8,185,Yes,Yes,4.1,5,Available in 20 mins,6 mins,Free cancellation up to 1 hour before pickup,"Bottled Water, First Aid Kit",English,Yes,No,No,No,No
RB00136,Chowmahalla Palace,Hyderabad,Telangana,Cab,Premium,Skoda Slavia,4,6750,INR,Full Day Rental,8,101.8,No,Yes,Anywhere in City,Tourist Place,15.1,295,Yes,Yes,2.6,3.5,Available Now,29 mins,Non-refundable,First Aid Kit,Regional Language,No,No,Yes,No,No
RB00137,Chowmahalla Palace,Hyderabad,Telangana,Jeep,Luxury,Jeep Wrangler,5,4790,INR,One Way,2.3,43.4,No,Yes,Airport,Airport,22.4,80,Yes,Yes,2.6,3.6,Available Now,26 mins,Free cancellation up to 6 hours before pickup,"Bottled Water, First Aid Kit","Hindi, English",No,No,Yes,Yes,No
RB00138,Chowmahalla Palace,Hyderabad,Telangana,Cab,Economy,Maruti Suzuki WagonR,4,690,INR,One Way,1.8,20.5,No,No,Railway Station,Tourist Place,11.7,285,Yes,Yes,3.9,3,Available in 20 mins,16 mins,Free cancellation up to 24 hours before pickup,First Aid Kit,Hindi,No,No,Yes,No,No
RB00139,Nehru Zoological Park,Hyderabad,Telangana,Jeep,Economy,Force Gurkha,4,7930,INR,Full Day Rental,10,128.3,No,Yes,Hotel,Hotel,24.5,290,Yes,Yes,4.1,4.5,Scheduled Only,28 mins,Free cancellation up to 1 hour before pickup,First Aid Kit,"Hindi, English, Regional Language",Yes,No,No,No,No
RB00140,Nehru Zoological Park,Hyderabad,Telangana,SUV,Economy,Chevrolet Tavera,7,2015,INR,Round Trip,2.3,4.6,Yes,No,Anywhere in City,Tourist Place,15.7,190,Yes,Yes,3.9,4.3,Available Now,4 mins,Free cancellation up to 6 hours before pickup,Bottled Water,Hindi,Yes,Yes,Yes,No,Yes
RB00141,Nehru Zoological Park,Hyderabad,Telangana,SUV,Economy,Mahindra Bolero,7,2825,INR,Round Trip,4.6,19.6,No,No,Airport,Tourist Place,19.5,325,No,Yes,4.2,4.1,Available Now,6 mins,Free cancellation up to 1 hour before pickup,Bottled Water,Hindi,Yes,Yes,Yes,No,No
RB00142,Lumbini Park,Hyderabad,Telangana,Cab,Economy,Maruti Suzuki WagonR,4,3495,INR,Full Day Rental,8,55.7,Yes,Yes,Anywhere in City,Airport,17.3,160,Yes,Yes,4.7,4.9,Available in 20 mins,6 mins,Free cancellation up to 24 hours before pickup,"Bottled Water, Hand Sanitizer",Regional Language,Yes,No,No,No,No
RB00143,Lumbini Park,Hyderabad,Telangana,Cab,Premium,Honda City,4,6765,INR,Full Day Rental,10,102.4,Yes,No,Railway Station,Tourist Place,10.3,280,No,Yes,4.2,4,Available Now,7 mins,Free cancellation up to 6 hours before pickup,"Bottled Water, Hand Sanitizer",Regional Language,Yes,No,Yes,No,Yes
RB00144,Lumbini Park,Hyderabad,Telangana,Bike,Premium,Bajaj Dominar 400,2,3460,INR,Full Day Rental,12,43.4,Yes,No,Anywhere in City,Airport,21.2,180,Yes,No,4.1,4,Available Now,14 mins,50% refund if cancelled within 6 hours of pickup,None,N/A,Yes,No,No,No,No
RB00145,Victoria Memorial,Kolkata,West Bengal,Tempo Traveller,Premium,Force Tempo Traveller 17-Seater (AC),17,10175,INR,Round Trip,4.3,9.7,No,No,Hotel,Hotel,30.2,145,Yes,Yes,4.6,4.8,Available in 20 mins,14 mins,Non-refundable,"Reading Light, Bottled Water",Hindi,Yes,Yes,Yes,Yes,No
RB00146,Victoria Memorial,Kolkata,West Bengal,Cab,Premium,Skoda Slavia,4,1595,INR,One Way,1.4,18.8,No,No,Airport,Airport,14.9,300,Yes,Yes,4,4,Available in 10 mins,16 mins,Free cancellation up to 24 hours before pickup,First Aid Kit,Hindi,No,Yes,Yes,Yes,Yes
RB00147,Victoria Memorial,Kolkata,West Bengal,Auto,Economy,Piaggio Ape Auto,3,2340,INR,Full Day Rental,12,52.5,No,Yes,Airport,Hotel,10.2,240,Yes,Yes,4.9,3.1,Available in 20 mins,7 mins,Free cancellation up to 6 hours before pickup,"Sanitized Vehicle, First Aid Kit","Hindi, English, Regional Language",Yes,No,No,No,No
RB00148,Howrah Bridge,Kolkata,West Bengal,SUV,Economy,Mahindra Bolero,7,3115,INR,Round Trip,5.3,10.2,Yes,No,Airport,Airport,19.7,330,Yes,Yes,4.3,3.2,Available in 10 mins,18 mins,Free cancellation up to 6 hours before pickup,"Sanitized Vehicle, First Aid Kit",English,Yes,No,Yes,No,No
RB00149,Howrah Bridge,Kolkata,West Bengal,SUV,Economy,Maruti Suzuki Ertiga,7,7565,INR,Full Day Rental,8,99.3,No,No,Hotel,Airport,17,140,No,Yes,3.1,4.6,Available Now,5 mins,Non-refundable,Sanitized Vehicle,Regional Language,No,Yes,Yes,No,No
RB00150,Howrah Bridge,Kolkata,West Bengal,Jeep,Economy,Mahindra Thar (Base),4,7055,INR,Full Day Rental,12,97.5,No,No,Railway Station,Hotel,10.6,255,Yes,Yes,3.2,4.2,Scheduled Only,26 mins,Free cancellation up to 24 hours before pickup,"Sanitized Vehicle, First Aid Kit","Hindi, English, Regional Language",No,No,Yes,No,No
RB00151,Howrah Bridge,Kolkata,West Bengal,Auto,Premium,Mahindra Treo Auto,3,3365,INR,Full Day Rental,12,55.2,Yes,Yes,Airport,Airport,14.8,170,Yes,Yes,4.6,3.8,Available Now,27 mins,Free cancellation up to 1 hour before pickup,Sanitized Vehicle,"Hindi, English",Yes,No,No,No,No
RB00152,Indian Museum,Kolkata,West Bengal,SUV,Economy,Maruti Suzuki Ertiga,7,5935,INR,Full Day Rental,10,44.2,No,Yes,Airport,Airport,16.4,85,No,Yes,3.4,3.1,Available Now,18 mins,Free cancellation up to 6 hours before pickup,First Aid Kit,"Hindi, English, Regional Language",No,Yes,Yes,No,Yes
RB00153,Indian Museum,Kolkata,West Bengal,Auto,Luxury,TVS King Deluxe Auto,3,1540,INR,Round Trip,3.6,31.1,Yes,No,Railway Station,Tourist Place,24.4,155,Yes,Yes,4.9,3,Available in 10 mins,15 mins,Free cancellation up to 6 hours before pickup,"Bottled Water, Hand Sanitizer","Hindi, English, Regional Language",Yes,No,Yes,No,No
RB00154,Indian Museum,Kolkata,West Bengal,SUV,Premium,Hyundai Creta,7,8760,INR,Full Day Rental,12,129.4,No,Yes,Railway Station,Tourist Place,19.6,320,No,Yes,4.1,4.3,Available in 10 mins,23 mins,Free cancellation up to 24 hours before pickup,"Umbrella, Bottled Water","Hindi, English",Yes,No,Yes,Yes,No
RB00155,Dakshineswar Kali Temple,Kolkata,West Bengal,Cab,Premium,Hyundai Verna,4,1405,INR,One Way,0.9,26.3,Yes,Yes,Anywhere in City,Airport,11.4,280,No,Yes,4,4.7,Available in 20 mins,6 mins,Free cancellation up to 1 hour before pickup,"Bottled Water, Hand Sanitizer",Hindi,Yes,No,Yes,No,No
RB00156,Dakshineswar Kali Temple,Kolkata,West Bengal,SUV,Economy,Mahindra Bolero,7,3320,INR,Round Trip,5.5,40.7,No,No,Airport,Airport,10.2,220,Yes,Yes,2.6,3.8,Available in 10 mins,16 mins,Free cancellation up to 1 hour before pickup,None,"Hindi, English",No,Yes,Yes,No,No
RB00157,Dakshineswar Kali Temple,Kolkata,West Bengal,SUV,Economy,Chevrolet Tavera,7,2415,INR,Round Trip,3.1,10.9,Yes,No,Anywhere in City,Hotel,15.1,285,Yes,Yes,4.3,3.3,Available Now,23 mins,Free cancellation up to 24 hours before pickup,"Bottled Water, Hand Sanitizer",Regional Language,Yes,No,Yes,No,No
RB00158,Kalighat Kali Temple,Kolkata,West Bengal,Auto,Premium,Bajaj RE Electric Auto,3,1685,INR,Round Trip,6,24,No,No,Railway Station,Airport,22.6,95,Yes,Yes,4.1,4,Available Now,16 mins,50% refund if cancelled within 6 hours of pickup,"Bottled Water, First Aid Kit",Regional Language,Yes,No,Yes,No,No
RB00159,Kalighat Kali Temple,Kolkata,West Bengal,Cab,Economy,Maruti Suzuki Dzire,4,2200,INR,Round Trip,5.9,39.4,Yes,No,Railway Station,Tourist Place,19.4,210,No,Yes,3.1,3.9,Available in 10 mins,29 mins,Free cancellation up to 24 hours before pickup,"Umbrella, Bottled Water","Hindi, English",No,No,Yes,No,No
